time_s,x_m,y_m,yaw_rad,cross_track_error_m,abs_cross_track_error_m,heading_error_rad,path_progress_m,endpoint_distance_m,linear_cmd_mps,angular_cmd_rps
0.0,0.5401643600752576,-0.19191815447784566,0.07388583053842712,-0.004085127194615936,0.0040851271946159284,0.1272891916705711,0.5015745390537293,2.4982991716058227,0.0,0.0
0.0512,0.5535029521389855,-0.19024796423485194,0.08487561258333805,-0.005113948628114334,0.005113948628114329,0.11629940962566017,0.514977863273799,2.4849625730721736,0.2801669067563917,0.27933237297443303
0.1021,0.5724780832491062,-0.18647357675041915,0.09271445477290995,-0.0052073070054259795,0.005207307005425977,0.10846056743608827,0.534324513778274,2.465996159627471,0.29246937232871034,0.23012251068515843
0.1558,0.5859741051254076,-0.1845168051374882,0.10335938138340367,-0.005986784460151647,0.005986784460151654,0.09781564082559455,0.5479393577556522,2.452507020788425,0.29573309828902933,0.2170676068438827
0.2107,0.6012883062431533,-0.18414009547973387,0.11221038604216368,-0.009256848488383918,0.009256848488383923,0.14094119474262543,0.5625537887596581,2.437194437273243,0.29493268004629125,0.22026927981483485
0.2702,0.6136782505293045,-0.18455024457977656,0.12218614126282556,-0.012757065265303357,0.012757065265303347,0.13096543952196354,0.5744461150338892,2.424802955591599,0.2947546413213757,0.22098143471449727
0.327,0.6414710499131727,-0.18054680990211022,0.12821049764989434,-0.01584211103804337,0.015842111038043363,0.12494108313489478,0.6023557850317661,2.3970295674884854,0.31146366392863656,0.15414534428545362
0.3807,0.6592644796856617,-0.17632020155518263,0.14209999967956896,-0.01677450352659218,0.016774503526592162,0.14423922833782696,0.620093347250806,2.3792641492553592,0.31744894408839597,0.13020422364641607
0.4352,0.6721333989425406,-0.17364106984385694,0.15554299717492406,-0.017839183149048244,0.017839183149048244,0.13079623084247186,0.6331949993171764,2.366417169152901,0.3403483610373908,0.03860655585043675
0.4903,0.6855629293276797,-0.17165317282881715,0.16944673418252792,-0.01972529368948617,0.01972529368948615,0.116892493834868,0.6466392028241539,2.353006215745573,0.3434269080240375,0.026292367903849853
0.5511,0.6998772591748228,-0.168334280761751,0.18308516657577067,-0.020631939686728464,0.02063193968672844,0.11131612306804899,0.6611419643051047,2.338726664891955,0.3490089958388265,0.0039640166446939405
0.6142,0.7111673970398754,-0.16504352648245574,0.19520321808134647,-0.020758791565885216,0.020758791565885223,0.0991980715624732,0.6729012238625492,2.327475886387599,0.34390575551035746,-0.024376977958570113
0.6706,0.7257390134374954,-0.16145084063530943,0.20472184799777926,-0.021548878788529804,0.021548878788529815,0.08967944164604041,0.6878883903130923,2.3129532417200465,0.3172259557271214,-0.13109617709151417
0.7269,0.7567052606176046,-0.15341223596048983,0.21041007611928864,-0.02258430435330608,0.02258430435330607,0.06348075246414703,0.7203207528249179,2.2821190715676267,0.31090136573470994,-0.15639453706116005
0.777,0.7670127796556734,-0.15069422793993179,0.2174983373780432,-0.022755578196534648,0.022755578196534655,0.05639249120539246,0.7309792321531614,2.271863428495387,0.30666193917363216,-0.17335224330547122
0.8279,0.7823118562390697,-0.1469851561996578,0.22069238275388423,-0.02332284229874535,0.02332284229874535,0.05319844582955144,0.746711274897747,2.2566414525676772,0.30355882974488485,-0.1857646810204604
0.8911,0.7969266329057472,-0.13996559791810245,0.22455850234518282,-0.020331989245082376,0.02033198924508237,-0.0003529085716610647,0.763694970111245,2.2421881872253353,0.2717931552734085,-0.3128273789063658
0.951,0.8118197346108507,-0.1363276347544332,0.22721142207597864,-0.02009629226606452,0.020096292266064512,-0.003005828302456881,0.779024148214224,2.22739074123796,0.26761845845816207,-0.32952616616735153
1.0012,0.8236748673489344,-0.12790982428888603,0.22949877915744554,-0.014524945167751576,0.014524945167751564,-0.0052931853839237875,0.7924541071412491,2.2157748710072926,0.23880428576943388,-0.44478285692226427
