time_s,x_m,y_m,yaw_rad,cross_track_error_m,abs_cross_track_error_m,heading_error_rad,path_progress_m,endpoint_distance_m,linear_cmd_mps,angular_cmd_rps
0.0,-0.9290133570688878,-0.03442010311298143,-0.018652162100056827,-0.00152065586827319,0.0015206558682731902,0.00041765919230121393,0.06312418847499407,0.665119119375,0.0,0.0
0.0505,-0.9023825865262087,-0.031067949261037363,-0.019511414867923182,0.0023165126617094318,0.0023165126617094305,0.0012769119601675693,0.08968941034149533,0.645014444454628,0.0,0.0
0.1015,-0.8964565546306834,-0.031193720090914336,-0.020027115277788443,0.002298814998225442,0.0022988149982254404,0.0017926123700328297,0.09561675031159478,0.64127395252008,0.0,0.0
0.1528,-0.8876849769059162,-0.03145360788744062,-0.020560826542977303,0.002198906902584826,0.002198906902584825,0.002326323635221828,0.1043916084768782,0.6358552726308819,0.0,0.0
0.203,-0.8839108041431653,-0.03211996364118112,-0.02205448427319867,0.0016014782769808076,0.001601478276980805,0.0038199813654431966,0.108177303798869,0.6339764283583537,0.0,0.0
0.2621,-0.8783366347552061,-0.03224622330450017,-0.022093002000530333,0.001576876178949413,0.0015768761789494105,0.003858499092774858,0.1137528486695534,0.6305652006497182,0.0,0.0
0.3201,-0.8722320172302883,-0.032210206200308816,-0.02282007965238364,0.0017241957929929267,0.0017241957929929295,0.004585576744628166,0.11985579462119392,0.6267283254658462,0.0,0.0
0.3802,-0.8646429265300618,-0.032959365689029685,-0.022863595777187214,0.0011135364753924256,0.0011135364753924238,0.00462909286943174,0.12745728347494045,0.6226361530813647,0.0,0.0
0.4401,-0.8589941451575532,-0.03310408063046863,-0.02430721033018292,0.001071842604375383,0.0010718426043753847,0.006072707422427443,0.13310776443055786,0.6193054325317487,0.0,0.0
0.5006,-0.8533749756371378,-0.03323878787132433,-0.024186693821396616,0.001039614842740775,0.001039614842740776,0.0059521909136411415,0.1387284559815402,0.6160183393972638,0.0,0.0
0.5604,-0.8405795695294506,-0.03316964659087332,-0.024200388916574937,0.0013420495693785637,0.0013420495693785602,0.005965886008819463,0.15152047424346535,0.6083565824408966,0.0,0.0
0.6236,-0.834589968310785,-0.03331572752004521,-0.024197072676531924,0.0013052042738033861,0.0013052042738033837,0.0059625697687764505,0.15751174329273207,0.6049749625123146,0.0,0.0
0.6811,-0.8312288784153324,-0.0320309732493062,-0.024597717506318787,0.0026510293691204344,0.002651029369120438,0.006363214598563312,0.1608488488700716,0.6019796523972809,0.0,0.0
0.74,-0.8274226371204163,-0.032025640855921945,-0.024639008691149655,0.002725761947894685,0.0027257619478946835,0.006404505783394181,0.16465436017227708,0.5997819320234371,0.0,0.0
0.8013,-0.8215852647271629,-0.03217239076430948,-0.024984235643910946,0.0026854721211806093,0.0026854721211806132,0.006749732736155471,0.17049343790107918,0.5965704603025389,0.0,0.0
0.8611,-0.8067069322303944,-0.03260259975389891,-0.025031533805252693,0.002526618614299412,0.00252661861429941,0.006797030897497218,0.18537714117756493,0.5886147368873164,0.0,0.0
0.9121,-0.7976912501713631,-0.03249693181930728,-0.0249372436719879,0.002796656352883923,0.002796656352883921,0.006702740764232426,0.19438939773858666,0.5836171734523035,0.0,0.0
0.9648,-0.7909458790707923,-0.03266839915487816,-0.02518856023555126,0.0027482091956726215,0.00274820919567262,0.006954057327795787,0.20113677391044354,0.5801539204097202,0.0,0.0
1.0202,-0.787711876659312,-0.03173232447973246,-0.024843048716623344,0.0037430954125887666,0.0037430954125887666,0.006608545808867868,0.20435317077810458,0.5776486501149636,0.0,0.0
