time_s,x_m,y_m,yaw_rad,cross_track_error_m,abs_cross_track_error_m,heading_error_rad,path_progress_m,endpoint_distance_m,linear_cmd_mps,angular_cmd_rps
0.0,2.9336271760074717,1.1027029200672906,-2.652209549642141,0.0,0.0,-0.00012988507165712093,0.0,0.7071067811865477,0.12,0.0
0.0529,2.9336271760074717,1.1027029200672906,-2.6521007548379365,0.0,0.0,-0.0002386798758617914,0.0,0.7071067811865477,0.12,0.0
0.1128,2.931331917553548,1.1024958864014236,-2.6520169285112765,-0.000895950061530079,0.0008959500615301695,-0.0003225062025218328,0.0021232870263709186,0.706242149768384,0.12,0.0
0.173,2.928107922198243,1.10077318624642,-2.651591831903177,-0.0008905210157767266,0.0008905210157767298,-0.0007476028106214727,0.0057786683198258,0.7036661415267763,0.12,0.0
0.2263,2.923248269910416,1.0991691318750427,-2.651943867730943,-0.0017585232449900813,0.0017585232449899228,-0.00039556698285547753,0.010822058341923823,0.7007543608525213,0.12,0.0
0.2782,2.920150242731508,1.0975190557288275,-2.6520833830124175,-0.0017579973879374346,0.0017579973879373817,-0.00025605170138076616,0.014332118656652902,0.6983082262950144,0.12,0.0
0.3404,2.9196441409110063,1.0972390946709552,-2.65155293003853,-0.001748731299835941,0.0017487312998358477,-0.0007865046752684179,0.014910419085713085,0.6978994847917526,0.12,0.0
0.3935,2.9192093032449855,1.097001316046722,-2.6512871559354947,-0.0017432071837987567,0.0017432071837986938,-0.0010522787783036058,0.015405991435703115,0.697551144427058,0.12,0.0
0.4478,2.9050475622617307,1.0907474452649855,-2.6510259663944464,-0.0028785638519141063,0.00287856385191421,-0.0013134683193518626,0.030845446499520108,0.6877447528349442,0.12,0.0
0.4994,2.90274702231033,1.0885135269083475,-2.6516149289788657,-0.001987897219818232,0.0019878972198182875,-0.0007245057349325458,0.03392596402788848,0.684994055421292,0.12,0.0
0.5524,2.8980399301017625,1.0859951069036904,-2.6514113689856353,-0.001977105293552523,0.00197710529355239,-0.0009280657281629523,0.039264413232867675,0.6813650234291074,0.12,0.0
0.6123,2.8926378207720798,1.0831221621616536,-2.6517061207152137,-0.001980015035571377,0.00198001503557147,-0.0006333139985845726,0.045382957850180185,0.6772448526996449,0.12,0.0
0.6739,2.887901810588066,1.080606119693402,-2.652287382612925,-0.001984912212565658,0.0019849122125657316,-5.2052100873112295e-05,0.050745815128048634,0.6736602813837393,0.12,0.0
0.7269,2.881760366997249,1.0773422831668749,-2.652404833793372,-0.0019902505964019307,0.0019902505964020916,6.539907957359148e-05,0.05770066449757039,0.6690462718525,0.12,0.0
0.7792,2.881932261730007,1.0774264098517168,-2.65195859647206,-0.0019837230550753884,0.001983723055075435,-0.00038083824173851255,0.05750939900288649,0.6691678340917333,0.12,0.0
0.8366,2.870885032613851,1.0696170216588339,-2.6518691472680933,-0.00028233196469605853,0.0002823319646961013,-0.0004702874457049866,0.07093076567880882,0.6590772485202382,0.12,0.0
0.8928,2.867307450076897,1.068511397993608,-2.65161715891638,-0.0009877607577055858,0.000987760757705464,-0.0007222757974183481,0.07460824725127385,0.6572266578096582,0.12,0.0
