time_s,x_m,y_m,yaw_rad,cross_track_error_m,abs_cross_track_error_m,heading_error_rad,path_progress_m,endpoint_distance_m,linear_cmd_mps,angular_cmd_rps
0.0,0.4040572777772265,-0.5884981644655243,-0.1223567123025285,0.0,0.0,-6.0702206595639185e-05,0.0,2.9999999999999996,0.0,0.0
0.0521,0.4040572777772265,-0.5884981644655243,-0.12232857613869627,0.0,0.0,-8.883837042786279e-05,0.0,2.9999999999999996,0.0,0.0
0.1058,0.4040572777772265,-0.5884981644655243,-0.12232857613869627,0.0,0.0,-8.883837042786279e-05,0.0,2.9999999999999996,0.0,0.0
0.1679,0.4040572777772265,-0.5884981644655243,-0.12232223173875316,0.0,0.0,-9.518277037097456e-05,0.0,2.9999999999999996,0.0,0.0
0.2233,0.4040572777772265,-0.5884981644655243,-0.12240462534335617,0.0,0.0,-1.2789165767967958e-05,0.0,2.9999999999999996,0.0,0.0
0.2834,0.4066750102004624,-0.5890214182351545,-0.12286906895961454,-0.0001996816758946717,0.00019968167589468432,0.00045165445049040465,0.0026620377111161524,2.9973379689402475,0.0,0.0
0.3428,0.407061743954902,-0.589187805863487,-0.1228610675574542,-0.0003175993281746297,0.00031759932817465635,0.0004436530483300644,0.0030661951890450685,2.9969338216397103,0.0,0.0
0.4029,0.4072198112204935,-0.5892567878404243,-0.12371047439712603,-0.0003667631757482056,0.00036676317574816297,0.0012930598880018934,0.0032315030523956028,2.996768519390984,0.0,0.0
0.4667,0.4117089608627675,-0.5893799356461764,-0.12399690659781196,5.918914024597256e-05,5.918914024597723e-05,0.0015794920886878228,0.007702095241053542,2.9922979053443415,0.0,0.0
0.5238,0.41341702075533227,-0.5897461196520365,-0.12468301405069092,-9.56800560005127e-05,9.568005600055465e-05,0.0022655995415667846,0.009442088015403517,2.9905579135151923,0.0,0.0
0.5762,0.42454727124656494,-0.5913161665289921,-0.12505118134423746,-0.0002948413680055389,0.00029484136800549777,0.002633766835113321,0.020680764893275916,2.9793192496958674,0.0,0.0
0.6298,0.43492134189485704,-0.5938516945758218,-0.1253479847033132,-0.0015445970643503306,0.0015445970643503228,0.002930570194189075,0.03128681764590115,2.968713584174649,0.0,0.0
