time_s,x_m,y_m,yaw_rad,cross_track_error_m,abs_cross_track_error_m,heading_error_rad,path_progress_m,endpoint_distance_m,linear_cmd_mps,angular_cmd_rps
0.0,2.3907236393699867,0.788510004865209,-2.8392950347800827,0.019457618137745818,0.019457618137745814,0.028086949998702426,0.3419781270572402,0.5058575818292995,0.0,0.0
0.0535,2.3714391431474957,0.7825174853138118,-2.8400365217094885,0.01887002604088134,0.018870026040881296,0.02882843692811088,0.3621636867635463,0.5004846661872071,0.2,0.015873256000000002
0.1039,2.3714350497839773,0.7825306740571968,-2.8407203530698566,0.018856222660589814,0.0188562226605898,0.02951226828847897,0.3621632802300355,0.5004980477378307,0.2,0.021640935240006706
0.1564,2.3647852452047333,0.7805264307289447,-2.8423841609435634,0.018594829837375232,0.01859482983737523,0.031176076162185762,0.369103638005608,0.49888354897979226,0.2,0.023834972403007398
0.2164,2.3643868706213356,0.7804331986566404,-2.843125865464215,0.018553784267857046,0.018553784267857056,0.03191778068283746,0.3695107126783972,0.4988165121049033,0.2,0.024900940200616513
0.2679,2.329791316497289,0.7635453102785593,-2.843524359897841,0.023305302273214704,0.023305302273214624,0.03231627511646318,0.4077138043813618,0.4855456484642746,0.2,0.019939290702823725
0.3246,2.3194636558454045,0.7572670253349771,-2.843986043633112,0.025893679276310953,0.025893679276310873,0.03277795885173429,0.41951963941591724,0.4808886480152112,0.2,0.01170146066317545
0.3767,2.309946603185521,0.7543652345370603,-2.844450960113647,0.02555113761238692,0.02555113761238692,0.03324287533226932,0.4294633483001487,0.4796635719480129,0.2,0.0
0.4368,2.3010055649379404,0.7478636019555185,-2.8442135451574964,0.028800612858423474,0.02880061285842348,0.033005460376118734,0.4400300082168614,0.4750002761652536,0.2,0.0
0.5035,2.292347272143058,0.7452207224307484,-2.844931541124199,0.02849175000905623,0.028491750009056245,0.03372345634282148,0.44907740839838567,0.4742500818607703,0.2,0.0
0.5536,2.2759383009004766,0.7378084837404287,-2.8450166569015836,0.03017993523591797,0.030179935235918005,0.03380857212020594,0.4670035248289441,0.4709773461947406,0.2,0.0
0.6043,2.2759382930454337,0.737808509463162,-2.845018033262656,0.030179908356100897,0.030179908356100873,0.03380994848127817,0.4670035239145376,0.47097737307257176,0.2,0.0
0.6566,2.255891956010796,0.7304180115492114,-2.8456748786387847,0.030667542318758702,0.030667542318758664,0.03446679385740704,0.4883632360156138,0.46947669815353205,0.2,0.0
0.7163,2.252666567490977,0.7297635059218692,-2.845962422697618,0.030240312706080495,0.03024031270608053,0.034754337916240274,0.49162651405740765,0.46983431023426975,0.2,0.0
0.7764,2.245909491840794,0.7276997332370622,-2.845697796900708,0.030000430285023506,0.030000430285023447,0.034489712119330385,0.4986876531624613,0.47000140189842543,0.2,0.0
0.8367,2.236032387146919,0.721552864430621,-2.8456196953300084,0.03261066187045021,0.03261066187045023,0.034411610548628076,0.510024667069474,0.46749683137646253,0.2,0.0
0.9002,2.226255281808145,0.7185753593390298,-2.8457217178298118,0.03225537683046006,0.03225537683046003,0.03451363304843147,0.5202389266078009,0.4681822793039599,0.2,0.0
0.9591,2.2066215158496036,0.712283406702462,-2.846148283090696,0.0318377182904962,0.031837718290496135,0.03494019830931583,0.5408520048602012,0.4699412817752309,0.2,0.0
1.0128,2.200394599527076,0.7072440356455193,-2.8472788692377877,0.034584494212052896,0.03458449421205283,0.03607078445640743,0.5483769613101794,0.4679229887635972,0.2,0.0
1.067,2.1909924002110914,0.7044085736860025,-2.8479092871924125,0.03421647013711778,0.034216470137117726,0.03670120241103714,0.558190510860757,0.4694043376938081,0.2,0.0
1.1242,2.181369475619493,0.7015434011019177,-2.8492203675274848,0.033804945081180406,0.033804945081180426,0.03801228274610935,0.5682224866761445,0.4711604152717397,0.2,0.0
1.1782,2.1754145132814755,0.6975742985258664,-2.8496908548429887,0.035627558877279426,0.03562755887727938,0.03848277006161327,0.5751429946529256,0.4704128332854924,0.2,0.0
1.2366,2.160968032835472,0.6941238473114846,-2.8504624656050597,0.03420486478251923,0.03420486478251929,0.03925438082368427,0.5899275255001429,0.4743965301673804,0.2,0.0
1.2998,2.160018629141146,0.6938538918104304,-2.8509444765379977,0.034152227421466966,0.03415222742146703,0.03973639175662225,0.5909131586243688,0.47463601804692457,0.2,0.0
1.3538,2.140102324169327,0.6855881152768497,-2.8511480304355894,0.03550998617335563,0.035509986173355566,0.039939945654209996,0.6124338174573425,0.477904107800621,0.2,0.0
1.4049,2.1400997713052887,0.6855966673310371,-2.851609382844725,0.035501068467786716,0.035501068467786716,0.04040129806334569,0.6124334579117844,0.4779126906167789,0.2,0.0
1.4565,2.11555529428974,0.6796862571500922,-2.8511799649467777,0.03312943401055921,0.03312943401055924,0.03997188016539832,0.6375678894843323,0.4867166009131747,0.2,0.0075824104000000005
1.5139,2.105217869894823,0.6751695575846469,-2.8511049750254944,0.034048328875776274,0.03404832887577629,0.039896890244115024,0.6488114899002045,0.4891378326706858,0.2,0.020541633926328164
1.5642,2.095874794614018,0.6723801203714763,-2.8512116663835245,0.03365594942102943,0.033655949421029445,0.04000358160214911,0.6585541822402359,0.4925608614336625,0.2,0.0
1.6168,2.090547730275749,0.6707429147889293,-2.8510544636486643,0.0334764750724302,0.03347647507243026,0.03984637886728892,0.6641242671176658,0.49455128588221875,0.2,0.0038514992000000005
1.6755,2.073777575015819,0.6636984935998317,-2.851630185318058,0.034699564670915804,0.03469956467091578,0.04042210053668249,0.6822727113806223,0.49972776231812377,0.2,0.0160451416
1.7425,2.0641451290093937,0.6608184087337783,-2.8513070517595067,0.03429905659386218,0.03429905659386219,0.04009896697813131,0.6923185313164257,0.503848971594737,0.2,0.0
1.8011,2.060901540528639,0.6598482562560848,-2.8511813909505346,0.0341644987187214,0.03416449871872144,0.03997330616915917,0.69570142301447,0.5052739467099693,0.2,0.0
1.8539,2.0390458350648895,0.6467383162970111,-2.8512411770814126,0.03947528243516127,0.03947528243516123,0.04003309230003138,0.7206280746822308,0.5106464166389135,0.2,0.0
1.9045,2.0294369326360444,0.6438795347415189,-2.851511704999594,0.039062260877701135,0.03906226087770117,0.04030362021821298,0.730644713393004,0.5154227227852084,0.2,0.0
1.9547,2.017277151436427,0.6381306672782352,-2.8512367698968224,0.04055550013252165,0.040555500132521634,0.04002868511544122,0.7440118369602056,0.5202220920291368,0.2,0.0
2.0048,2.0036055864375224,0.6336483239216633,-2.8522014035413297,0.04036027889303634,0.04036027889303628,0.040993318759952935,0.7583981144548576,0.5272933327599671,0.2,0.0
2.0605,2.0019819743684395,0.6331846909734147,-2.852664735232691,0.0402721266522359,0.04027212665223592,0.0414566504513143,0.7600843234703759,0.5281984218529069,0.2,0.0
2.1187,2.0024015000138453,0.6333432328228105,-2.853663882925086,0.04025825609927079,0.04025825609927082,0.042455798143709256,0.7596360546972906,0.5279899165549079,0.2,0.0
2.1776,1.973479555361078,0.6202925555785936,-2.854132848143885,0.043220645962881804,0.04322064596288176,0.042924763362508056,0.7912275615516088,0.5417202884163224,0.2,0.0
2.2423,1.9595491839908332,0.6133106595878322,-2.8541339110819717,0.04530583714136416,0.04530583714136418,0.042925826300592274,0.8066695204910672,0.5484459650101706,0.2,0.0
2.3008,1.9609304708771993,0.6132660115180188,-2.854945280719057,0.045796169429122034,0.045796169429122,0.043737195937677775,0.8053774209747113,0.5473175394105559,0.2,0.0
2.3544,1.945712760587174,0.6087967962591541,-2.8551278577810693,0.045086950008735346,0.045086950008735346,0.043919772999689854,0.8212219657556433,0.5568926596178793,0.2,0.0
2.4049,1.9449692006461203,0.6085880815013586,-2.855385924859175,0.04504316106531581,0.045043161065315744,0.04417784007779568,0.8219930207241738,0.5573735109318696,0.2,0.0
2.4568,1.9204661801642169,0.601491102160444,-2.855085976083231,0.0438073721098033,0.04380737210980328,0.04387789130185161,0.8474731689607792,0.5734538489617192,0.2,0.0
