time_s,x_m,y_m,yaw_rad,cross_track_error_m,abs_cross_track_error_m,heading_error_rad,path_progress_m,endpoint_distance_m,linear_cmd_mps,angular_cmd_rps
0.0,2.941326325705902,0.9643423217354841,3.137581153565339,-0.0022826578991516533,0.0022826578991516663,0.0019101371749523643,0.012145705284368764,1.2896843388599424,0.11881452658963892,0.013830523120879096
0.0602,2.9394359958258254,0.9643556638228967,3.137057029448581,-0.0022920276910469353,0.002292027691046898,0.0024342612917105377,0.014036059027403793,1.2879471069765387,0.11877674870081407,0.014271265157169057
0.1199,2.9376884511549277,0.9643665656622148,3.1368457006428265,-0.002299257283548565,0.002299257283548599,0.0026455900974649005,0.015783622748667077,1.2863409237126355,0.11875338298125032,0.014543865218746205
0.1798,2.9359125947457656,0.9643768783015155,3.136798367061999,-0.002305838184142526,0.002305838184142521,0.002692923678292214,0.017559496907564292,1.2847087990775836,0.11868954801843797,0.01528860645155709
0.2399,2.9340616831502215,0.9643893596339775,3.1366287615163717,-0.0023144300550453347,0.002314430055045324,0.0028625292239197186,0.01941043064433984,1.283008775462159,0.11869389762414168,0.015237861051680528
0.2998,2.9333095944265546,0.9643936470380784,3.1368149846837525,-0.0023171370395398605,0.002317137039539869,0.002676306056538902,0.02016252671688366,1.2823178114362634,0.11871308594817725,0.01501399727126528
0.3605,2.9333095944265546,0.9643936470380784,3.136692780278362,-0.0023171370395398605,0.002317137039539869,0.0027985104619294705,0.02016252671688366,1.2823178114362634,0.11865962114362366,0.015637753324390637
0.42,2.9333095944265546,0.9643936470380784,3.136161862563366,-0.0023171370395398605,0.002317137039539869,0.0033294281769253864,0.02016252671688366,1.2823178114362634,0.11863154305144161,0.01596533106651453
0.4796,2.9142571831327433,0.9625282928725479,3.1355250290764856,-0.00041175099263259803,0.0004117509926326279,0.003966261663805871,0.039210976162538325,1.2640581784051872,0.11929349882268105,0.00824251373538782
0.5304,2.9074797327509008,0.9615747854294744,3.1349463286549692,0.0005559962171933725,0.000555996217193413,0.0045449620853221795,0.04598640791706202,1.257454445944968,0.11932878026582144,0.007830896898749717
0.5814,2.9034344799528897,0.9613318509813306,3.134635459710962,0.0008074306666620129,0.0008074306666620217,0.004855831029329405,0.05003114129066423,1.2536433293719838,0.11962106098619339,0.004420955161077003
0.64,2.8947109197031082,0.9623591446038195,3.1337105190899006,-0.00020152933577108364,0.00020152933577112725,0.005780771650390815,0.058756840995092784,1.2460487622582612,0.11913387185331613,0.010104828377978353
0.6929,2.890884684755335,0.9622500796344071,3.133928815218467,-8.442430510364598e-05,8.442430510368433e-05,0.005562475521824427,0.06258283831016076,1.2424983827511153,0.11918353746069349,0.009525396291909112
0.7429,2.8882534181745863,0.962171199657608,3.1342833092563396,-1.5260689989775486e-08,1.5260689987496828e-08,0.005207981483951851,0.06521393332610481,1.2400562214584874,0.11929093974401371,0.008272369653173376
0.7998,2.8779600514084995,0.9621367414656307,3.1346687870085503,5.6072937808203606e-05,5.607293780819437e-05,0.00482250373174109,0.07550720495674598,1.2306209718311143,0.11940399368280852,0.006953407033900592
0.8602,2.8732237612884615,0.9623415517046525,3.1348981854022666,-0.00013878419224288297,0.00013878419224291276,0.004593105338024817,0.08024391500001933,1.2263737168366662,0.11932421760020935,0.007884127997557493
0.9201,2.869431758021436,0.9615772848144135,3.1352686617022005,0.0006334493795263817,0.0006334493795264238,0.004222629038090897,0.08403430389395627,1.2225982115004248,0.11966387205268238,0.003921492718705663
0.9798,2.865800636544131,0.961612606473908,3.1354459355133484,0.0006057580961761269,0.0006057580961760883,0.004045355226943048,0.08766549157781425,1.2192959720566294,0.11962365837888311,0.004390652246363755
1.0398,2.866693276917098,0.9622101341200098,3.1356065580256667,6.356009395756743e-06,6.3560093957756265e-06,0.00388473271462475,0.0867741087971471,1.2203546733943331,0.11947468069521627,0.006128725222476806
1.1006,2.855746646884773,0.9627173278066876,3.1362891181513444,-0.0004778337327202353,0.00047783373272026114,0.0032021725889470613,0.0977217804580085,1.2105764475383038,0.11934320963079467,0.007662554307395302
1.1557,2.851062880407434,0.9627377969802542,3.1364896531716875,-0.0004884605754659486,0.0004884605754659643,0.003001637568603943,0.1024055796073666,1.2063176243619427,0.11940936342910566,0.006890759993767197
1.2202,2.837833844470203,0.9626510157859544,3.1371343550085147,-0.0003738805885725943,0.00037388058857255603,0.0023569357317767547,0.1156344039780669,1.1942456892161135,0.11945998745915179,0.006300146309895697
1.2799,2.8328253858247585,0.9626735193490723,3.1371579038484807,-0.0003858595208205896,0.00038585952082056767,0.0023333868918107292,0.12064289885364202,1.1897049046731967,0.11953461780708435,0.005429458917349254
1.3404,2.8224970800223006,0.9603611102850588,3.1375758208555915,0.0019482479398513957,0.0019482479398514245,0.0019154698846999274,0.13096632264570118,1.1793593816338763,0.1195305313025615,-0.005477134803449166
1.3999,2.8163077297468297,0.9603850113683762,3.1376471482046764,0.0019373529704638473,0.0019373529704638163,0.0018441425356150454,0.13715570948075173,1.1737565276731938,0.11952883523876452,-0.005496922214413916
1.4606,2.813023346737369,0.9603922813045629,3.138048362145117,0.0019369847256884443,0.0019369847256884595,0.0014429285951744752,0.1404401005155104,1.1707834760448754,0.11944344299609444,-0.006493165045564716
1.5197,2.7954569461868157,0.959736785483445,3.138592360080369,0.00262939245391183,0.0026293924539118716,0.0008989306599200831,0.15800508484832074,1.154612889436421,0.11909858832848892,-0.010516469500962453
1.5812,2.789237962003109,0.9597503052216347,3.1384955056348893,0.002628941078279392,0.002628941078279407,0.0009957851053998823,0.16422408371122252,1.149003794169876,0.11911145217246198,-0.01036639132127677
1.6399,2.787356931759198,0.9597587915421176,3.138277357284897,0.002624407500697448,0.0026244075006974297,0.0012139334553920023,0.16610512763490354,1.1473103708748003,0.11914608660011691,-0.009962322998636006
1.6924,2.776701933830047,0.9594597348284037,3.1377398241506684,0.0029458535544671853,0.0029458535544671896,0.0017514665896207757,0.17675947361308286,1.1375781288945708,0.11919602965894474,-0.009379653978977866
1.7444,2.770617743202542,0.9594809463516152,3.1377005664360613,0.0029374271608325632,0.0029374271608325836,0.0017907243042278864,0.18284369538060835,1.1321122512120738,0.11914395741226724,-0.00998716352354877
1.7997,2.765049757799345,0.9595029733326811,3.137540402954941,0.002927100577461129,0.0029271005774611507,0.001950887785348243,0.18841171477710694,1.1271168200947599,0.11916303788386261,-0.00976455802160289
