time_s,x_m,y_m,yaw_rad,cross_track_error_m,abs_cross_track_error_m,heading_error_rad,path_progress_m,endpoint_distance_m,linear_cmd_mps,angular_cmd_rps
0.0,-4.199878827630457,-1.2851356775005576,0.7316765941510415,0.0,0.0,-0.0006894175046262552,0.0,1.3,0.11990736356670682,-0.0010807583884204037
0.0504,-4.194806170984706,-1.2819508986326433,0.7320857581046432,-0.0010154126425743928,0.00101541264257441,-0.001098581458227943,0.0059028466902409866,1.294945734479974,0.11985238203297478,-0.0017222096152940296
0.1008,-4.192273581060917,-1.2796777485930235,0.7317361059929687,-0.0010137862168970533,0.0010137862168971075,-0.0007489293465534618,0.009305965874084304,1.2918076857189071,0.11970269472601272,0.003468561529851602
0.155,-4.191592275933673,-1.2796879631445128,0.7316227231825003,-0.0014762337719718404,0.0014762337719718556,-0.0006355465360851076,0.009806388967352322,1.291525936549884,0.11950561129514711,0.005767868223283635
0.2148,-4.191581649278568,-1.2765371931724334,0.7322014864376122,0.0008624695988939155,0.0008624695988940722,-0.001214309791196966,0.011917770241745273,1.2886728285031317,0.11949817819999019,-0.005854587666781073
0.2721,-4.1842182936110035,-1.2699127838668771,0.7324577872697966,0.0008786339351996677,0.0008786339351994842,-0.0014706106233813854,0.021822392599454184,1.2795407819379838,0.1194575837248074,-0.006328189877246879
0.3223,-4.1849668473786865,-1.2678643695258616,0.7324657277792468,0.0029034488003892305,0.0029034488003894135,-0.0014785511328315737,0.02263261406133851,1.2780058461081405,0.11944823266439053,-0.006437285582110367
0.3744,-4.180976279761586,-1.2642778351806427,0.7321214520683698,0.002909557395591392,0.002909557395591577,-0.0011342754219545448,0.027998042394766564,1.2730622517218657,0.11877893582255897,-0.014245748736812055
0.4286,-4.176538869594085,-1.2634696785598531,0.7321045319929215,0.00054880580643704,0.000548805806436885,-0.0011173553465062547,0.0318412933692247,1.2704512030214548,0.11876969547758238,-0.014353552761538898
0.4833,-4.172425775635008,-1.2597692306603416,0.7323463839227085,0.0005579256438710901,0.0005579256438710537,-0.0013592072762932395,0.03737399374081131,1.2653622469741004,0.11961408721345643,-0.004502315843008295
