trial_id,experiment_type,scenario,perception_method,repeat_index,nominal_speed_mps,quality_aware,time_s,ros_time_s,x_m,y_m,yaw_rad,odom_linear_mps,odom_angular_rps,travel_distance_m,cmd_linear_mps,cmd_angular_rps,path_points,path_first_x_m,path_first_y_m,path_mid_x_m,path_mid_y_m,path_last_x_m,path_last_y_m,corridor_width_m,safety_margin_m,error_budget_m,published_confidence,control_quality_factor,headland_detected,navigation_mode,navigation_safety_state,valid,left_points,right_points,row_yaw_rad,center_offset_m,left_slope,left_intercept,right_slope,right_intercept,line_lost_count,support_score,observation_score,width_score,residual_score,safety_score,observed_valid_ratio,raw_confidence,support_weight,observation_weight,width_weight,residual_weight,safety_weight,innermost_enabled,robust_enabled,temporal_enabled,parallel_enabled
complex_qaware_v018_r2,closed_loop,complex,full,1,0.18,True,2.381986452,1785050538.3848536,0.2602117969186142,-0.0008768808835861264,0.010992047445316455,0.13114236401503207,-0.009797974528459432,0.014758628273022783,0.0,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
complex_qaware_v018_r2,closed_loop,complex,full,1,0.18,True,2.430487894,1785050538.4333549,0.2792709068534336,-0.0010240548916516212,0.00986401430599448,0.1294700243872684,-0.02440443426473724,0.033849154419639725,0.0,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
complex_qaware_v018_r2,closed_loop,complex,full,1,0.18,True,2.479589541,1785050538.4824567,0.2803388626802012,-0.0010207808938759442,0.009786618331545148,0.1275921057157408,-0.000517350573716624,0.0349273618829887,0.0,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
complex_qaware_v018_r2,closed_loop,complex,full,1,0.18,True,2.52941082,1785050538.5322778,0.29513092115771017,0.0003473958761038639,0.009126582977178726,0.13121712774280336,-0.03639232239757336,0.04982736238397247,0.0,0.0,21.0,0.2715700739014649,-0.02977300149542181,1.271467388538919,-0.015572188358777725,2.2768508291776444,0.0003905118247347761,0.601888120174408,0.17350147664546967,0.1235014796257019,0.7515158653259277,nan,0,,,1.0,80.0,88.0,0.00493974145501852,-0.03020511567592621,0.0,0.27057185769081116,0.0,-0.3309820890426636,0.0,0.4285714328289032,0.6595237255096436,0.9832103252410889,0.9626507759094238,1.0,0.380952388048172,0.7515158653259277,0.30000001192092896,0.20000000298023224,0.20000000298023224,0.15000000596046448,0.15000000596046448,1.0,1.0,1.0,1.0
complex_qaware_v018_r2,closed_loop,complex,full,1,0.18,True,2.579469192,1785050538.5823362,0.30189083018928226,0.0011237094092901856,0.008959198323931439,0.12801451342877482,-0.003697187222765068,0.05682599107767412,0.0,0.0,21.0,0.2715700739014649,-0.02977300149542181,1.271467388538919,-0.015572188358777725,2.2768508291776444,0.0003905118247347761,0.601888120174408,0.17350147664546967,0.1235014796257019,0.7515158653259277,nan,0,,,1.0,80.0,88.0,0.00493974145501852,-0.03020511567592621,0.0,0.27057185769081116,0.0,-0.3309820890426636,0.0,0.4285714328289032,0.6595237255096436,0.9832103252410889,0.9626507759094238,1.0,0.380952388048172,0.7515158653259277,0.30000001192092896,0.20000000298023224,0.20000000298023224,0.15000000596046448,0.15000000596046448,1.0,1.0,1.0,1.0
complex_qaware_v018_r2,closed_loop,complex,full,1,0.18,True,2.629724848,1785050538.632592,0.3083027919257263,0.0011602118518120302,0.008143731013988464,0.12874914965452783,-0.01084384252924077,0.06324793531627317,0.0,0.0,19.0,0.2854919550783541,-0.029920820711213856,1.1853921120905277,-0.016549433979204862,2.1519530114527767,-0.002275090517642447,0.6039907932281494,0.17249013483524323,0.12249013781547546,0.7387043237686157,nan,0,,,1.0,95.0,95.0,0.004585538990795612,-0.029615983366966248,0.0,0.27120035886764526,0.0,-0.33043232560157776,0.0,0.4047619104385376,0.6333332657814026,0.9822313189506531,0.9610854387283325,1.0,0.3333333432674408,0.7387043237686157,0.30000001192092896,0.20000000298023224,0.20000000298023224,0.15000000596046448,0.15000000596046448,1.0,1.0,1.0,1.0
complex_qaware_v018_r2,closed_loop,complex,full,1,0.18,True,2.679564303,1785050538.6824312,0.3070075073117014,0.0011099057526210547,0.00768710585204868,0.11919259777575224,-0.01770612830346118,0.07555488502500858,0.0,0.0,19.0,0.2854919550783541,-0.029920820711213856,1.1853921120905277,-0.016549433979204862,2.1519530114527767,-0.002275090517642447,0.6039907932281494,0.17249013483524323,0.12249013781547546,0.7387043237686157,nan,0,,,1.0,95.0,95.0,0.004585538990795612,-0.029615983366966248,0.0,0.27120035886764526,0.0,-0.33043232560157776,0.0,0.4047619104385376,0.6333332657814026,0.9822313189506531,0.9610854387283325,1.0,0.3333333432674408,0.7387043237686157,0.30000001192092896,0.20000000298023224,0.20000000298023224,0.15000000596046448,0.15000000596046448,1.0,1.0,1.0,1.0
complex_qaware_v018_r2,closed_loop,complex,full,1,0.18,True,2.729572914,1785050538.7324398,0.3129025890675495,0.0011467417697283602,0.006943036100603538,0.11966383630473874,-0.02456381694500737,0.08145417328429555,0.0,0.0,21.0,0.29681713991346603,-0.029384781653024123,1.2967246445060476,-0.015807517570871114,2.2938938021752877,-0.0026449269798435537,0.6030020713806152,0.17374439537525177,0.12374439835548401,0.7349029779434204,nan,0,,,1.0,84.0,96.0,0.004774853587150574,-0.029554367065429688,0.0,0.27082228660583496,0.0,-0.32993102073669434,0.0,0.3888888657093048,0.6333332657814026,0.9846757054328918,0.9642301201820374,1.0,0.3333333432674408,0.7349029779434204,0.30000001192092896,0.20000000298023224,0.20000000298023224,0.15000000596046448,0.15000000596046448,1.0,1.0,1.0,1.0
complex_qaware_v018_r2,closed_loop,complex,full,1,0.18,True,2.779738328,1785050538.7826054,0.31858962200445956,0.0011786388413820618,0.006568344272014581,0.11933710710839493,-0.020583904464047457,0.08715154071529488,0.10954074707435697,-0.15161192636972454,21.0,0.29681713991346603,-0.029384781653024123,1.2967246445060476,-0.015807517570871114,2.2938938021752877,-0.0026449269798435537,0.6030020713806152,0.17374439537525177,0.12374439835548401,0.7349029779434204,0.7349029779434204,0,ROW_FOLLOW,,1.0,84.0,96.0,0.004774853587150574,-0.029554367065429688,0.0,0.27082228660583496,0.0,-0.32993102073669434,0.0,0.3888888657093048,0.6333332657814026,0.9846757054328918,0.9642301201820374,1.0,0.3333333432674408,0.7349029779434204,0.30000001192092896,0.20000000298023224,0.20000000298023224,0.15000000596046448,0.15000000596046448,1.0,1.0,1.0,1.0
complex_qaware_v018_r2,closed_loop,complex,full,1,0.18,True,2.829423444,1785050538.8322904,0.3216262271435618,0.0010105076877885823,0.005852596971182679,0.11337881084409554,-0.011160808653693849,0.09653822702486492,0.1156262896617245,-0.14084792259004955,21.0,0.30953364208953343,-0.028131638872223766,1.3094533217571593,-0.0154651274137189,2.313005073378024,-0.0034974700028237177,0.5999624133110046,0.17265067994594574,0.12265068292617798,0.7597415447235107,0.7597415447235107,0,ROW_FOLLOW,,1.0,84.0,93.0,0.005425513722002506,-0.028643891215324402,0.0,0.27139702439308167,0.0,-0.32868480682373047,0.0,0.444444477558136,0.6857142448425293,0.9812758564949036,0.953400731086731,1.0,0.4285714328289032,0.7597415447235107,0.30000001192092896,0.20000000298023224,0.20000000298023224,0.15000000596046448,0.15000000596046448,1.0,1.0,1.0,1.0
complex_qaware_v018_r2,closed_loop,complex,full,1,0.18,True,2.881884204,1785050538.884751,0.33277755458150365,0.0015206500763347407,0.005209149783201195,0.11446721324919888,-0.018585455105104735,0.10771436614969764,0.11473670978807703,-0.14677845508103274,21.0,0.319799530595077,-0.027566675594970738,1.3197295384262573,-0.01574100636893672,2.3196595306396293,-0.003915337314661783,0.6008521318435669,0.16984142363071442,0.11984142661094666,0.7496727705001831,0.7597415447235107,0,ROW_FOLLOW,,1.0,81.0,86.0,0.006286211311817169,-0.028311550617218018,0.0,0.27158743143081665,0.0,-0.3282105326652527,0.0,0.4285714328289032,0.6595237255096436,0.9810962677001953,0.9531821012496948,1.0,0.380952388048172,0.7496727705001831,0.30000001192092896,0.20000000298023224,0.20000000298023224,0.15000000596046448,0.15000000596046448,1.0,1.0,1.0,1.0
complex_qaware_v018_r2,closed_loop,complex,full,1,0.18,True,2.929598141,1785050538.932465,0.3361160717032372,0.0006826429005993306,0.004110340058417705,0.1148268315752895,-0.024230493053313783,0.11596523657390498,0.11447757372480054,-0.1364234997682161,21.0,0.319799530595077,-0.027566675594970738,1.3197295384262573,-0.01574100636893672,2.3196595306396293,-0.003915337314661783,0.6008521318435669,0.16984142363071442,0.11984142661094666,0.7496727705001831,0.7496727705001831,0,ROW_FOLLOW,,1.0,81.0,86.0,0.006286211311817169,-0.028311550617218018,0.0,0.27158743143081665,0.0,-0.3282105326652527,0.0,0.4285714328289032,0.6595237255096436,0.9810962677001953,0.9531821012496948,1.0,0.380952388048172,0.7496727705001831,0.30000001192092896,0.20000000298023224,0.20000000298023224,0.15000000596046448,0.15000000596046448,1.0,1.0,1.0,1.0
complex_qaware_v018_r2,closed_loop,complex,full,1,0.18,True,2.984275237,1785050538.987142,0.34172662867056464,0.0006813049199969033,0.0025523329159855557,0.11497994196791432,-0.05141152064063236,0.12158467496729472,0.1145160912567216,-0.13616671622207577,21.0,0.319799530595077,-0.027566675594970738,1.3197295384262573,-0.01574100636893672,2.3196595306396293,-0.003915337314661783,0.6008521318435669,0.16984142363071442,0.11984142661094666,0.7496727705001831,0.7496727705001831,0,ROW_FOLLOW,,1.0,81.0,86.0,0.006286211311817169,-0.028311550617218018,0.0,0.27158743143081665,0.0,-0.3282105326652527,0.0,0.4285714328289032,0.6595237255096436,0.9810962677001953,0.9531821012496948,1.0,0.380952388048172,0.7496727705001831,0.30000001192092896,0.20000000298023224,0.20000000298023224,0.15000000596046448,0.15000000596046448,1.0,1.0,1.0,1.0
complex_qaware_v018_r2,closed_loop,complex,full,1,0.18,True,3.029722853,1785050539.03259,0.3466920228397948,0.0009955145127737946,0.0011568201749070366,0.1186900766488044,-0.022904299358639777,0.12758920401714915,0.11494711401256053,-0.13259800260648932,19.0,0.33134662260344544,-0.027221349099880738,1.2312908752913547,-0.01721380196081952,2.1978983337836344,-0.006516713016357949,0.6021525859832764,0.17299388349056244,0.12299388647079468,0.7490934133529663,0.7490934133529663,0,ROW_FOLLOW,,1.0,77.0,104.0,0.008569156751036644,-0.028080180287361145,0.0,0.27189069986343384,0.0,-0.32805106043815613,0.0,0.4285714328289032,0.6595237255096436,0.9801767468452454,0.9505460858345032,1.0,0.380952388048172,0.7490934133529663,0.30000001192092896,0.20000000298023224,0.20000000298023224,0.15000000596046448,0.15000000596046448,1.0,1.0,1.0,1.0
complex_qaware_v018_r2,closed_loop,complex,full,1,0.18,True,3.080028784,1785050539.0828955,0.35224067762426664,0.0009788320170893063,-0.0004986096317272092,0.11536888387951016,-0.01911184866861158,0.13314894179619846,0.11493300143721946,-0.13269208644209649,19.0,0.33134662260344544,-0.027221349099880738,1.2312908752913547,-0.01721380196081952,2.1978983337836344,-0.006516713016357949,0.6021525859832764,0.17299388349056244,0.12299388647079468,0.7490934133529663,0.7490934133529663,0,ROW_FOLLOW,,1.0,77.0,104.0,0.008569156751036644,-0.028080180287361145,0.0,0.27189069986343384,0.0,-0.32805106043815613,0.0,0.4285714328289032,0.6595237255096436,0.9801767468452454,0.9505460858345032,1.0,0.380952388048172,0.7490934133529663,0.30000001192092896,0.20000000298023224,0.20000000298023224,0.15000000596046448,0.15000000596046448,1.0,1.0,1.0,1.0
complex_qaware_v018_r2,closed_loop,complex,full,1,0.18,True,3.130513694,1785050539.1333807,0.35675187783979856,0.0009436507988219428,-0.002046771231427159,0.11565969447656131,-0.025545551034373705,0.1376772027091019,0.11673012793742991,-0.12688032384161302,21.0,0.34254625236495206,-0.027022422365343274,1.3424900410714653,-0.016412931312485324,2.342695586604913,-0.005345186288132653,0.6031419634819031,0.17447085678577423,0.12447085976600647,0.7542343139648438,0.7542343139648438,0,ROW_FOLLOW,,1.0,91.0,94.0,0.010962355881929398,-0.027846768498420715,0.0,0.2721925973892212,0.0,-0.3278861343860626,0.0,0.4285714328289032,0.6857142448425293,0.979973554611206,0.9501686096191406,1.0,0.4285714328289032,0.7542343139648438,0.30000001192092896,0.20000000298023224,0.20000000298023224,0.15000000596046448,0.15000000596046448,1.0,1.0,1.0,1.0
complex_qaware_v018_r2,closed_loop,complex,full,1,0.18,True,3.179928245,1785050539.1827953,0.357014542646781,0.0009203056381311552,-0.0029400223923681237,0.11443911049253626,-0.02944839964324262,0.13794859311201882,0.11693413015861924,-0.1255203090336841,21.0,0.34254625236495206,-0.027022422365343274,1.3424900410714653,-0.016412931312485324,2.342695586604913,-0.005345186288132653,0.6031419634819031,0.17447085678577423,0.12447085976600647,0.7542343139648438,0.7542343139648438,0,ROW_FOLLOW,,1.0,91.0,94.0,0.010962355881929398,-0.027846768498420715,0.0,0.2721925973892212,0.0,-0.3278861343860626,0.0,0.4285714328289032,0.6857142448425293,0.979973554611206,0.9501686096191406,1.0,0.4285714328289032,0.7542343139648438,0.30000001192092896,0.20000000298023224,0.20000000298023224,0.15000000596046448,0.15000000596046448,1.0,1.0,1.0,1.0
