trial_id,experiment_type,scenario,perception_method,repeat_index,nominal_speed_mps,quality_aware,time_s,ros_time_s,x_m,y_m,yaw_rad,odom_linear_mps,odom_angular_rps,travel_distance_m,cmd_linear_mps,cmd_angular_rps,path_points,path_first_x_m,path_first_y_m,path_mid_x_m,path_mid_y_m,path_last_x_m,path_last_y_m,corridor_width_m,safety_margin_m,error_budget_m,published_confidence,control_quality_factor,headland_detected,navigation_mode,navigation_safety_state,valid,left_points,right_points,row_yaw_rad,center_offset_m,left_slope,left_intercept,right_slope,right_intercept,line_lost_count,support_score,observation_score,width_score,residual_score,safety_score,observed_valid_ratio,raw_confidence,support_weight,observation_weight,width_weight,residual_weight,safety_weight,innermost_enabled,robust_enabled,temporal_enabled,parallel_enabled
complex_fixed_v018_r4,closed_loop,complex,full,1,0.18,False,0.839480686,1785051202.5192451,0.030288692012765423,-0.001966376587800678,0.003517869690366384,0.13235681448720582,0.007440030754800482,3.733934015284017e-05,0.18,0.10393871818595246,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0,ROW_FOLLOW,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
complex_fixed_v018_r4,closed_loop,complex,full,1,0.18,False,0.889341923,1785051202.5691063,0.04819016171379407,-0.0011001861039958746,0.005284229405620788,0.13400938283053274,0.04758615304414003,0.017982200677799584,0.18,0.10793473287429384,21.0,0.024149036581637643,0.021011576943469234,1.0241456665361317,0.018875232409665977,2.029142163913756,0.015899414244042537,0.6006932854652405,0.1721007078886032,0.12210071086883545,0.7639265060424805,1.0,0,ROW_FOLLOW,,1.0,91.0,114.0,-0.008326606824994087,0.02549123764038086,0.0,0.3294900953769684,0.0,-0.27850762009620667,0.0,0.5317460298538208,0.6071428060531616,0.9706961512565613,0.9255658984184265,1.0,0.2857142984867096,0.7639265060424805,0.30000001192092896,0.20000000298023224,0.20000000298023224,0.15000000596046448,0.15000000596046448,1.0,1.0,1.0,1.0
complex_fixed_v018_r4,closed_loop,complex,full,1,0.18,False,0.940955661,1785051202.6207201,0.05586498617702241,-0.0010494430046638825,0.005728410593088374,0.13987127483901726,0.03695970560400043,0.02566052903080448,0.18,0.10969961350663453,21.0,0.024149036581637643,0.021011576943469234,1.0241456665361317,0.018875232409665977,2.029142163913756,0.015899414244042537,0.6006932854652405,0.1721007078886032,0.12210071086883545,0.7639265060424805,1.0,0,ROW_FOLLOW,,1.0,91.0,114.0,-0.008326606824994087,0.02549123764038086,0.0,0.3294900953769684,0.0,-0.27850762009620667,0.0,0.5317460298538208,0.6071428060531616,0.9706961512565613,0.9255658984184265,1.0,0.2857142984867096,0.7639265060424805,0.30000001192092896,0.20000000298023224,0.20000000298023224,0.15000000596046448,0.15000000596046448,1.0,1.0,1.0,1.0
complex_fixed_v018_r4,closed_loop,complex,full,1,0.18,False,0.989314645,1785051202.669079,0.05837520057514907,-0.0018982544703246458,0.0068543673387497775,0.13786268780565916,0.010912723568753223,0.03878231297228689,0.18,0.11990923398200393,21.0,0.038104830282088505,0.023663608456469434,1.0380968797860393,0.0198059804240897,2.0380888606217606,0.015948352432102963,0.5995899438858032,0.17139996588230133,0.12139996886253357,0.7603604793548584,1.0,0,ROW_FOLLOW,,1.0,93.0,109.0,-0.01188285555690527,0.0275706946849823,0.0,0.3311493396759033,0.0,-0.2760079503059387,0.0,0.5158730745315552,0.6071428060531616,0.9732378721237183,0.9301497340202332,1.0,0.2857142984867096,0.7603604793548584,0.30000001192092896,0.20000000298023224,0.20000000298023224,0.15000000596046448,0.15000000596046448,1.0,1.0,1.0,1.0
complex_fixed_v018_r4,closed_loop,complex,full,1,0.18,False,1.039230379,1785051202.7189946,0.06621302734792882,-0.0018282494567977488,0.0074946922570950925,0.14335766194937827,0.023251118808039185,0.046625420303881844,0.18,0.12163456343587942,21.0,0.038104830282088505,0.023663608456469434,1.0380968797860393,0.0198059804240897,2.0380888606217606,0.015948352432102963,0.5995899438858032,0.17139996588230133,0.12139996886253357,0.7603604793548584,1.0,0,ROW_FOLLOW,,1.0,93.0,109.0,-0.01188285555690527,0.0275706946849823,0.0,0.3311493396759033,0.0,-0.2760079503059387,0.0,0.5158730745315552,0.6071428060531616,0.9732378721237183,0.9301497340202332,1.0,0.2857142984867096,0.7603604793548584,0.30000001192092896,0.20000000298023224,0.20000000298023224,0.15000000596046448,0.15000000596046448,1.0,1.0,1.0,1.0
complex_fixed_v018_r4,closed_loop,complex,full,1,0.18,False,1.08927655,1785051202.7690408,0.07896387156863346,-0.0019582949404084774,0.008420762552000305,0.14840911202409102,0.01483057972800135,0.05938831368364676,0.18,0.12869541072449514,19.0,0.05246501794535191,0.025153220582002495,0.9524582145279868,0.021861977473543768,1.9191180763902815,0.01844663722451924,0.6042542457580566,0.17303289473056793,0.12303289771080017,0.7402137517929077,1.0,0,ROW_FOLLOW,,1.0,93.0,108.0,-0.009746390394866467,0.027409523725509644,0.0,0.33056312799453735,0.0,-0.27574408054351807,0.0,0.39682537317276,0.6595237851142883,0.9775479435920715,0.9583447575569153,1.0,0.380952388048172,0.7402137517929077,0.30000001192092896,0.20000000298023224,0.20000000298023224,0.15000000596046448,0.15000000596046448,1.0,1.0,1.0,1.0
complex_fixed_v018_r4,closed_loop,complex,full,1,0.18,False,1.14003567,1785051202.8198001,0.08713724753831216,-0.001633321834954465,0.009572565126402921,0.1555368150133195,0.03995652607406414,0.0678286318227681,0.18,0.12875696215602203,19.0,0.05246501794535191,0.025153220582002495,0.9524582145279868,0.021861977473543768,1.9191180763902815,0.01844663722451924,0.6042542457580566,0.17303289473056793,0.12303289771080017,0.7402137517929077,1.0,0,ROW_FOLLOW,,1.0,93.0,108.0,-0.009746390394866467,0.027409523725509644,0.0,0.33056312799453735,0.0,-0.27574408054351807,0.0,0.39682537317276,0.6595237851142883,0.9775479435920715,0.9583447575569153,1.0,0.380952388048172,0.7402137517929077,0.30000001192092896,0.20000000298023224,0.20000000298023224,0.15000000596046448,0.15000000596046448,1.0,1.0,1.0,1.0
complex_fixed_v018_r4,closed_loop,complex,full,1,0.18,False,1.189250263,1785051202.8690147,0.09526742114148909,-0.001502901860442777,0.01099035032900364,0.16080663127070707,0.036360761762761984,0.07598274022051545,0.18,0.12693438555985254,21.0,0.0713247359645315,0.025124642527950842,1.076311937145311,0.02501726677964584,2.0714511366917643,0.026564677990866398,0.6045864224433899,0.17348261177539825,0.1234826147556305,0.7547438144683838,1.0,0,ROW_FOLLOW,,1.0,100.0,103.0,-0.00383046455681324,0.025076717138290405,0.0,0.32791396975517273,0.0,-0.2777605354785919,0.0,0.4285714328289032,0.6857142448425293,0.9772734642028809,0.9571655988693237,1.0,0.4285714328289032,0.7547438144683838,0.30000001192092896,0.20000000298023224,0.20000000298023224,0.15000000596046448,0.15000000596046448,1.0,1.0,1.0,1.0
complex_fixed_v018_r4,closed_loop,complex,full,1,0.18,False,1.239615611,1785051202.91938,0.09750727885713278,-0.001438955333538874,0.011686160735335351,0.16464717108506502,0.03725396743379361,0.07824023569828314,0.18,0.12652312935002083,21.0,0.0713247359645315,0.025124642527950842,1.076311937145311,0.02501726677964584,2.0714511366917643,0.026564677990866398,0.6045864224433899,0.17348261177539825,0.1234826147556305,0.7547438144683838,1.0,0,ROW_FOLLOW,,1.0,100.0,103.0,-0.00383046455681324,0.025076717138290405,0.0,0.32791396975517273,0.0,-0.2777605354785919,0.0,0.4285714328289032,0.6857142448425293,0.9772734642028809,0.9571655988693237,1.0,0.4285714328289032,0.7547438144683838,0.30000001192092896,0.20000000298023224,0.20000000298023224,0.15000000596046448,0.15000000596046448,1.0,1.0,1.0,1.0
complex_fixed_v018_r4,closed_loop,complex,full,1,0.18,False,1.289550642,1785051202.969315,0.09750679445512296,-0.0014041032349957033,0.012997323603065603,0.17011878252585497,0.030424967386858424,0.07827509116517689,0.18,0.11702498985687824,21.0,0.08506665189394996,0.023021030216867088,1.0900321658716188,0.028847037531036485,2.0919988681243185,0.0412094079022816,0.6042060852050781,0.17375074326992035,0.12375074625015259,0.7546515464782715,1.0,0,ROW_FOLLOW,,1.0,108.0,111.0,-5.9730373322963715e-05,0.021639809012413025,0.0,0.32429933547973633,0.0,-0.2810197174549103,0.0,0.4285714328289032,0.6857142448425293,0.9776729345321655,0.9560174345970154,1.0,0.4285714328289032,0.7546515464782715,0.30000001192092896,0.20000000298023224,0.20000000298023224,0.15000000596046448,0.15000000596046448,1.0,1.0,1.0,1.0
